日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-02-10,'300529,健帆生物,37.9,38.82,37.82,38.74,38.64,-0.74,-1.9151,2.8836,1211120,46267899.4,15614800000.0,1591800000.0
2017-02-09,'300529,健帆生物,38.64,38.99,38.17,38.38,38.51,0.13,0.3376,4.9979,2099132,81136318.51,15919680000.0,1622880000.0
2017-02-08,'300529,健帆生物,38.51,38.83,36.86,37.41,37.43,1.08,2.8854,5.1464,2161495,81873756.35,15866120000.0,1617420000.0
2017-02-07,'300529,健帆生物,37.43,37.9,37.0,37.9,37.85,-0.42,-1.1096,2.8291,1188223,44401751.26,15421160000.0,1572060000.0
2017-02-06,'300529,健帆生物,37.85,37.86,36.93,36.93,36.94,0.91,2.4635,2.8976,1216985,45601323.94,15594200000.0,1589700000.0
2017-02-03,'300529,健帆生物,36.94,37.26,36.71,37.26,37.27,-0.33,-0.8854,1.3527,568119,20961165.98,15219280000.0,1551480000.0
2017-01-26,'300529,健帆生物,37.27,37.64,37.0,37.21,37.2,0.07,0.1882,2.0885,877151,32690770.7,15355240000.0,1565340000.0
2017-01-25,'300529,健帆生物,37.2,37.24,36.51,36.6,36.59,0.61,1.6671,2.2567,947833,35102353.73,15326400000.0,1562400000.0
2017-01-24,'300529,健帆生物,36.59,37.5,36.52,37.0,37.17,-0.58,-1.5604,2.0163,846832,31152561.8,15075080000.0,1536780000.0
2017-01-23,'300529,健帆生物,37.17,37.79,36.9,37.22,37.15,0.02,0.0538,2.953,1240257,46300834.37,15314040000.0,1561140000.0
2017-01-20,'300529,健帆生物,37.15,37.5,35.8,36.01,36.04,1.11,3.0799,4.2802,1797663,66692161.86,15305800000.0,1560300000.0
2017-01-19,'300529,健帆生物,36.04,37.0,35.36,35.36,35.58,0.46,1.2929,3.3847,1421566,51682399.96,14848480000.0,1513680000.0
2017-01-18,'300529,健帆生物,35.58,36.83,35.58,36.8,37.03,-1.45,-3.9157,2.6502,1113077,40156907.59,14658960000.0,1494360000.0
2017-01-17,'300529,健帆生物,37.03,37.78,34.88,35.58,35.61,1.42,3.9876,4.6792,1965269,71091767.13,15256360000.0,1555260000.0
2017-01-16,'300529,健帆生物,35.61,38.68,34.98,38.09,38.87,-3.26,-8.3869,6.6143,2778025,101153473.52,14671320000.0,1495620000.0
2017-01-13,'300529,健帆生物,38.87,41.28,38.68,40.76,40.9,-2.03,-4.9633,4.2346,1778533,70575632.91,16014440000.0,1632540000.0
2017-01-12,'300529,健帆生物,40.9,42.65,40.85,42.48,42.0,-1.1,-2.619,3.5477,1490033,61959264.04,16850800000.0,1717800000.0
2017-01-11,'300529,健帆生物,42.0,44.89,41.87,44.21,44.64,-2.64,-5.914,5.6101,2356242,101533854.81,17304000000.0,1764000000.0
2017-01-10,'300529,健帆生物,44.64,46.13,44.0,46.13,46.14,-1.5,-3.251,2.6873,1128646,51257386.05,18391680000.0,1874880000.0
2017-01-09,'300529,健帆生物,46.14,46.3,45.4,45.51,45.52,0.62,1.362,2.8801,1209656,55728446.98,19009680000.0,1937880000.0
2017-01-06,'300529,健帆生物,45.52,47.05,45.51,46.74,47.07,-1.55,-3.293,3.1848,1337629,61784783.29,18754240000.0,1911840000.0
2017-01-05,'300529,健帆生物,47.07,48.38,47.07,48.38,48.17,-1.1,-2.2836,2.2932,963140,45897925.8,19392840000.0,1976940000.0
2017-01-04,'300529,健帆生物,48.17,48.27,47.11,47.3,47.34,0.83,1.7533,2.5617,1075912,51482933.96,19846040000.0,2023140000.0
2017-01-03,'300529,健帆生物,47.34,47.6,46.66,46.66,47.06,0.28,0.595,1.4995,629802,29726301.91,19504080000.0,1988280000.0
2016-12-30,'300529,健帆生物,47.06,47.35,46.03,46.83,46.83,0.23,0.4911,3.2108,1348527,62946984.57,19388720000.0,1976520000.0
2016-12-29,'300529,健帆生物,46.83,47.88,46.81,47.51,47.77,-0.94,-1.9678,2.0001,840022,39832119.23,19293960000.0,1966860000.0
2016-12-28,'300529,健帆生物,47.77,48.7,47.5,47.88,48.08,-0.31,-0.6448,2.0906,878042,42240395.77,19681240000.0,2006340000.0
2016-12-27,'300529,健帆生物,48.08,49.1,47.13,47.15,47.48,0.6,1.2637,4.203,1765278,85224403.29,19808960000.0,2019360000.0
2016-12-26,'300529,健帆生物,47.48,47.58,46.19,47.11,47.83,-0.35,-0.7318,4.3592,1830871,85714545.94,19561760000.0,1994160000.0
2016-12-23,'300529,健帆生物,47.83,49.48,46.94,47.0,47.37,0.46,0.9711,6.2321,2617480,126749687.74,19705960000.0,2008860000.0
2016-12-22,'300529,健帆生物,47.37,47.48,46.81,47.3,47.18,0.19,0.4027,2.2048,926013,43645221.72,19516440000.0,1989540000.0
2016-12-21,'300529,健帆生物,47.18,47.29,46.77,46.77,46.6,0.58,1.2446,2.2236,933900,43949010.18,19438160000.0,1981560000.0
2016-12-20,'300529,健帆生物,46.6,46.84,46.28,46.47,46.45,0.15,0.3229,1.5409,647190,30121863.95,19199200000.0,1957200000.0
2016-12-19,'300529,健帆生物,46.45,47.32,46.05,47.3,47.13,-0.68,-1.4428,1.9388,814295,37960781.7,19137400000.0,1950900000.0
2016-12-16,'300529,健帆生物,47.13,47.36,46.52,46.78,46.78,0.35,0.7482,2.5,1050006,49342603.0,19417560000.0,1979460000.0
2016-12-15,'300529,健帆生物,46.78,47.2,46.07,46.07,46.06,0.72,1.5632,2.9644,1245052,58268460.75,19273360000.0,1964760000.0
2016-12-14,'300529,健帆生物,46.06,47.14,46.01,47.14,46.78,-0.72,-1.5391,2.9014,1218596,56805534.14,18976720000.0,1934520000.0
2016-12-13,'300529,健帆生物,46.78,47.51,45.2,47.0,47.41,-0.63,-1.3288,4.3967,1846631,85858717.2,19273360000.0,1964760000.0
2016-12-12,'300529,健帆生物,47.41,52.64,47.39,52.3,52.65,-5.24,-9.9525,8.2266,3455181,171310966.66,19532920000.0,1991220000.0
2016-12-09,'300529,健帆生物,52.65,54.5,52.6,54.25,54.24,-1.59,-2.9314,3.5979,1511130,80754631.37,21691800000.0,2211300000.0
2016-12-08,'300529,健帆生物,54.24,55.38,54.2,55.23,55.23,-0.99,-1.7925,2.2118,928949,50900349.75,22346880000.0,2278080000.0
2016-12-07,'300529,健帆生物,55.23,55.74,54.82,55.5,55.3,-0.07,-0.1266,2.6756,1123747,61983467.62,22754760000.0,2319660000.0
2016-12-06,'300529,健帆生物,55.3,56.04,54.7,54.73,54.73,0.57,1.0415,3.1196,1310251,72555433.78,22783600000.0,2322600000.0
2016-12-05,'300529,健帆生物,54.73,55.28,53.89,54.2,54.6,0.13,0.2381,2.4007,1008278,55190773.09,22548760000.0,2298660000.0
2016-12-02,'300529,健帆生物,54.6,57.44,54.6,57.1,57.38,-2.78,-4.8449,5.3521,2247896,125237325.94,22495200000.0,2293200000.0
2016-12-01,'300529,健帆生物,57.38,57.86,57.02,57.25,56.92,0.46,0.8082,2.4804,1041758,59801189.32,23640560000.0,2409960000.0
2016-11-30,'300529,健帆生物,56.92,57.52,56.51,56.92,56.92,0.0,0.0,2.7022,1134909,64703620.38,23451040000.0,2390640000.0
2016-11-29,'300529,健帆生物,56.92,58.99,56.82,58.43,58.42,-1.5,-2.5676,3.854,1618700,93885909.7,23451040000.0,2390640000.0
2016-11-28,'300529,健帆生物,58.42,59.77,58.4,59.65,59.5,-1.08,-1.8151,3.2942,1383581,81587764.33,24069040000.0,2453640000.0
2016-11-25,'300529,健帆生物,59.5,60.29,57.68,59.9,59.94,-0.44,-0.7341,4.6541,1954723,115187078.88,24514000000.0,2499000000.0
2016-11-24,'300529,健帆生物,59.94,61.25,59.7,60.85,61.0,-1.06,-1.7377,4.1953,1762010,106414342.46,24695280000.0,2517480000.0
2016-11-23,'300529,健帆生物,61.0,62.3,60.2,62.3,62.4,-1.4,-2.2436,6.6191,2780008,170432437.49,25132000000.0,2562000000.0
2016-11-22,'300529,健帆生物,62.4,62.6,61.5,61.68,61.18,1.22,1.9941,10.0376,4215792,261888335.84,25708800000.0,2620800000.0
2016-11-21,'300529,健帆生物,61.18,61.23,59.4,59.74,59.63,1.55,2.5994,6.0704,2549588,154105333.47,25206160000.0,2569560000.0
2016-11-18,'300529,健帆生物,59.63,60.8,59.19,59.77,59.39,0.24,0.4041,4.887,2052553,123526549.34,24567560000.0,2504460000.0
2016-11-17,'300529,健帆生物,59.39,60.8,59.38,60.8,61.1,-1.71,-2.7987,6.1883,2599092,155575112.36,24468680000.0,2494380000.0
2016-11-16,'300529,健帆生物,61.1,62.36,61.08,62.13,62.1,-1.0,-1.6103,4.8785,2048964,126637620.33,25173200000.0,2566200000.0
2016-11-15,'300529,健帆生物,62.1,62.3,60.83,62.06,61.7,0.4,0.6483,6.6261,2782953,170872190.77,25585200000.0,2608200000.0
2016-11-14,'300529,健帆生物,61.7,63.33,61.3,62.53,62.88,-1.18,-1.8766,8.0132,3365524,208764601.49,25420400000.0,2591400000.0
2016-11-11,'300529,健帆生物,62.88,65.18,62.51,63.29,63.8,-0.92,-1.442,13.2954,5584068,355843808.19,25906560000.0,2640960000.0
2016-11-10,'300529,健帆生物,63.8,64.79,62.12,62.12,61.5,2.3,3.7398,17.0977,7181029,455629633.02,26285600000.0,2679600000.0
2016-11-09,'300529,健帆生物,61.5,62.89,58.6,60.85,61.2,0.3,0.4902,14.2721,5994273,364871340.96,25338000000.0,2583000000.0
2016-11-08,'300529,健帆生物,61.2,61.6,58.65,58.65,58.97,2.23,3.7816,11.2701,4733450,285523129.93,25214400000.0,2570400000.0
2016-11-07,'300529,健帆生物,58.97,60.48,58.7,59.9,59.5,-0.53,-0.8908,6.0867,2556415,151861554.14,24295640000.0,2476740000.0
2016-11-04,'300529,健帆生物,59.5,59.84,57.45,57.5,57.7,1.8,3.1196,9.0535,3802465,223736544.46,24514000000.0,2499000000.0
2016-11-03,'300529,健帆生物,57.7,58.63,56.76,57.01,57.4,0.3,0.5226,6.4168,2695059,155641140.1,23772400000.0,2423400000.0
2016-11-02,'300529,健帆生物,57.4,58.43,57.12,58.18,58.29,-0.89,-1.5268,5.6302,2364686,136516082.68,23648800000.0,2410800000.0
2016-11-01,'300529,健帆生物,58.29,58.79,56.97,56.97,56.97,1.32,2.317,6.4169,2695077,156874903.15,24015480000.0,2448180000.0
2016-10-31,'300529,健帆生物,56.97,58.69,56.85,58.25,59.2,-2.23,-3.7669,6.3657,2673577,153510709.31,23471640000.0,2392740000.0
2016-10-28,'300529,健帆生物,59.2,61.36,59.1,60.89,61.36,-2.16,-3.5202,8.2938,3483384,208841567.81,24390400000.0,2486400000.0
2016-10-27,'300529,健帆生物,61.36,61.45,59.77,60.95,61.15,0.21,0.3434,7.8621,3302067,200538027.84,25280320000.0,2577120000.0
2016-10-26,'300529,健帆生物,61.15,62.58,60.01,60.13,60.51,0.64,1.0577,10.824,4546064,279323920.1,25193800000.0,2568300000.0
2016-10-25,'300529,健帆生物,60.51,62.3,59.6,59.7,60.39,0.12,0.1987,14.3574,6030101,367764234.34,24930120000.0,2541420000.0
2016-10-24,'300529,健帆生物,60.39,61.06,55.75,56.65,56.84,3.55,6.2456,15.171,6371815,375621485.46,24880680000.0,2536380000.0
2016-10-21,'300529,健帆生物,56.84,57.58,55.81,57.04,57.05,-0.21,-0.3681,5.1526,2164100,122731675.11,23418080000.0,2387280000.0
2016-10-20,'300529,健帆生物,57.05,58.26,57.01,57.75,57.85,-0.8,-1.3829,5.9966,2518576,144845342.04,23504600000.0,2396100000.0
2016-10-19,'300529,健帆生物,57.85,57.92,56.0,56.48,56.43,1.42,2.5164,8.5283,3581888,204636874.04,23834200000.0,2429700000.0
2016-10-18,'300529,健帆生物,56.43,56.44,54.4,54.6,54.7,1.73,3.1627,5.8541,2458731,136242065.23,23249160000.0,2370060000.0
2016-10-17,'300529,健帆生物,54.7,56.45,54.65,55.8,55.81,-1.11,-1.9889,4.4196,1856218,103504909.43,22536400000.0,2297400000.0
2016-10-14,'300529,健帆生物,55.81,56.46,55.4,56.02,56.46,-0.65,-1.1513,4.492,1886640,105209986.24,22993720000.0,2344020000.0
2016-10-13,'300529,健帆生物,56.46,57.87,56.45,57.49,57.4,-0.94,-1.6376,5.1472,2161830,123127382.7,23261520000.0,2371320000.0
2016-10-12,'300529,健帆生物,57.4,57.98,56.47,56.88,57.4,0.0,0.0,5.292,2222634,127407988.94,23648800000.0,2410800000.0
2016-10-11,'300529,健帆生物,57.4,58.8,56.83,56.89,57.22,0.18,0.3146,8.0866,3396360,196528047.6,23648800000.0,2410800000.0
2016-10-10,'300529,健帆生物,57.22,58.0,54.5,54.9,54.39,2.83,5.2032,8.8144,3702030,208732048.13,23574640000.0,2403240000.0
2016-09-30,'300529,健帆生物,54.39,54.98,53.58,53.79,54.0,0.39,0.7222,4.9063,2060648,112120320.58,22408680000.0,2284380000.0
2016-09-29,'300529,健帆生物,54.0,54.55,53.55,53.6,53.5,0.5,0.9346,5.6462,2371411,128384134.57,22248000000.0,2268000000.0
2016-09-28,'300529,健帆生物,53.5,54.87,53.5,54.86,54.85,-1.35,-2.4613,5.1609,2167561,117061796.71,22042000000.0,2247000000.0
2016-09-27,'300529,健帆生物,54.85,54.91,53.38,53.88,53.85,1.0,1.857,6.8309,2868961,155458308.17,22598200000.0,2303700000.0
2016-09-26,'300529,健帆生物,53.85,57.19,53.72,57.0,57.66,-3.81,-6.6077,9.8874,4152707,230004766.6,22186200000.0,2261700000.0
2016-09-23,'300529,健帆生物,57.66,59.98,57.6,59.61,59.84,-2.18,-3.643,7.4424,3125791,183956949.49,23755920000.0,2421720000.0
2016-09-22,'300529,健帆生物,59.84,60.69,59.52,60.69,60.09,-0.25,-0.416,5.826,2446917,146925432.27,24654080000.0,2513280000.0
2016-09-21,'300529,健帆生物,60.09,61.8,59.9,61.8,61.82,-1.73,-2.7984,8.322,3495253,211094311.01,24757080000.0,2523780000.0
2016-09-20,'300529,健帆生物,61.82,62.5,61.66,61.88,61.79,0.03,0.0486,5.5599,2335156,144980059.46,25469840000.0,2596440000.0
2016-09-19,'300529,健帆生物,61.79,62.35,61.6,62.0,61.68,0.11,0.1783,4.4564,1871670,115806292.32,25457480000.0,2595180000.0
2016-09-14,'300529,健帆生物,61.68,62.47,60.88,61.0,61.7,-0.02,-0.0324,5.1885,2179184,134849084.08,25412160000.0,2590560000.0
2016-09-13,'300529,健帆生物,61.7,62.5,61.11,62.39,61.6,0.1,0.1623,5.6823,2386551,147475470.95,25420400000.0,2591400000.0
2016-09-12,'300529,健帆生物,61.6,63.56,61.48,62.3,64.96,-3.36,-5.1724,9.9582,4182460,260794239.94,25379200000.0,2587200000.0
2016-09-09,'300529,健帆生物,64.96,66.96,64.91,66.0,66.07,-1.11,-1.68,8.9207,3746681,246880025.96,26763520000.0,2728320000.0
2016-09-08,'300529,健帆生物,66.07,68.05,65.51,66.7,66.79,-0.72,-1.078,9.4063,3950629,263513546.7,27220840000.0,2774940000.0
2016-09-07,'300529,健帆生物,66.79,69.0,66.77,69.0,69.13,-2.34,-3.3849,14.2764,5996100,405622202.52,27517480000.0,2805180000.0
2016-09-06,'300529,健帆生物,69.13,69.84,67.5,68.06,68.86,0.27,0.3921,13.5424,5687813,390314775.33,28481560000.0,2903460000.0
2016-09-05,'300529,健帆生物,68.86,73.6,68.85,73.29,73.97,-5.11,-6.9082,22.3981,9407219,669344028.95,28370320000.0,2892120000.0
2016-09-02,'300529,健帆生物,73.97,74.55,70.41,71.0,71.0,2.97,4.1831,27.064,11366899,830980299.01,30475640000.0,3106740000.0
2016-09-01,'300529,健帆生物,71.0,73.45,69.35,70.5,71.45,-0.45,-0.6298,23.6156,9918558,710673512.81,29252000000.0,2982000000.0
2016-08-31,'300529,健帆生物,71.45,73.5,66.86,68.59,69.14,2.31,3.341,29.2464,12283497,865095510.49,29437400000.0,3000900000.0
2016-08-30,'300529,健帆生物,69.14,71.2,68.7,70.01,69.65,-0.51,-0.7322,17.6655,7419512,518836196.06,28485680000.0,2903880000.0
2016-08-29,'300529,健帆生物,69.65,73.6,69.01,73.0,75.93,-6.28,-8.2708,30.5059,12812459,906641172.35,28695800000.0,2925300000.0
2016-08-26,'300529,健帆生物,75.93,82.68,75.83,80.0,78.65,-2.72,-3.4584,50.1334,21056012,1677032425.83,31283160000.0,3189060000.0
2016-08-25,'300529,健帆生物,78.65,78.65,75.2,78.65,71.5,7.15,10.0,47.5254,19960651,1550681178.78,32403800000.0,3303300000.0
2016-08-24,'300529,健帆生物,71.5,71.5,71.5,71.5,65.0,6.5,10.0,0.2865,120329,8603523.5,29458000000.0,3003000000.0
2016-08-23,'300529,健帆生物,65.0,65.0,65.0,65.0,59.09,5.91,10.0017,0.3773,158465,10300225.0,26780000000.0,2730000000.0
2016-08-22,'300529,健帆生物,59.09,59.09,59.09,59.09,53.72,5.37,9.9963,0.1426,59900,3539491.0,24345080000.0,2481780000.0
2016-08-19,'300529,健帆生物,53.72,53.72,53.72,53.72,48.84,4.88,9.9918,0.3484,146344,7861599.68,22132640000.0,2256240000.0
2016-08-18,'300529,健帆生物,48.84,48.84,48.84,48.84,44.4,4.44,10.0,0.0776,32600,1592184.0,20122080000.0,2051280000.0
2016-08-17,'300529,健帆生物,44.4,44.4,44.4,44.4,40.36,4.04,10.0099,0.127,53320,2367408.0,18292800000.0,1864800000.0
2016-08-16,'300529,健帆生物,40.36,40.36,40.36,40.36,36.69,3.67,10.0027,0.0677,28427,1147313.72,16628320000.0,1695120000.0
2016-08-15,'300529,健帆生物,36.69,36.69,36.69,36.69,33.35,3.34,10.015,0.0494,20755,761500.95,15116280000.0,1540980000.0
2016-08-12,'300529,健帆生物,33.35,33.35,33.35,33.35,30.32,3.03,9.9934,0.0502,21100,703685.0,13740200000.0,1400700000.0
2016-08-11,'300529,健帆生物,30.32,30.32,30.32,30.32,27.56,2.76,10.0145,0.036,15100,457832.0,12491840000.0,1273440000.0
2016-08-10,'300529,健帆生物,27.56,27.56,27.56,27.56,25.05,2.51,10.02,0.0188,7900,217724.0,11354720000.0,1157520000.0
2016-08-09,'300529,健帆生物,25.05,25.05,25.05,25.05,22.77,2.28,10.0132,0.0125,5250,131512.5,10320600000.0,1052100000.0
2016-08-08,'300529,健帆生物,22.77,22.77,22.77,22.77,20.7,2.07,10.0,0.0314,13200,300564.0,9381240000.0,956340000.0
2016-08-05,'300529,健帆生物,20.7,20.7,20.7,20.7,18.82,1.88,9.9894,0.0105,4400,91080.0,8528400000.0,869400000.0
2016-08-04,'300529,健帆生物,18.82,18.82,18.82,18.82,17.11,1.71,9.9942,0.0123,5183,97544.06,7753840000.0,790440000.0
2016-08-03,'300529,健帆生物,17.11,17.11,17.11,17.11,15.55,1.56,10.0322,0.0067,2800,47908.0,7049320000.0,718620000.0
2016-08-02,'300529,N健帆,15.55,15.55,12.96,12.96,10.8,4.75,43.9815,0.0345,14500,223276.0,6406600000.0,653100000.0
2016-07-22,'300529,健帆生物,0.0,0.0,0.0,0.0,10.8,None,None,0.0,0,0.0,3996000000.0,0.0
